date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:56	149748/149748	---M-Z	200	added ('OK')	text/html	etag:%22248f4-67e2872b-482fa20f1ba77117;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index.html	(from )
09:40:57	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-1971d65c42caae29;gz%22	https://templates.iqonic.design/robots.txt		(from )
09:40:57	62153/62153	---M-Z	200	added ('OK')	text/css	etag:%22f2c9-67e2872b-2b1c05ff8e8c042f;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/css/core/libs.min.css	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/css/core/libs.min.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:58	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-67e2872b-c8141574437c5313;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/aos/dist/aos.css	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/aos/dist/aos.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:58	591653/591653	---M-Z	200	added ('OK')	text/css	etag:%2290725-67e2872b-60844bc6e9cb7d1b;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/css/hope-ui.min.css?v=4.0.0	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/css/hope-ui.min1fc6.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:58	15549/15549	---M-Z	200	added ('OK')	text/css	etag:%223cbd-67e2872b-63356a1a30a8dbf0;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/css/custom.min.css?v=4.0.0	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/css/custom.min1fc6.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:59	22515/22515	---M-Z	200	added ('OK')	text/css	etag:%2257f3-67e2872b-4e889b982fac6968;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/css/customizer.min.css?v=4.0.0	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/css/customizer.min1fc6.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:59	30798/30798	---M-Z	200	added ('OK')	text/css	etag:%22784e-67e2872b-bcc0d69be0e449f7;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/css/rtl.min.css?v=4.0.0	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/css/rtl.min1fc6.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:40:59	80745/80745	---M-Z	200	added ('OK')	text/html	etag:%2213b69-67e2872b-8857e07ce0d9c1c8;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index-horizontal.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index-horizontal.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:00	81242/81242	---M-Z	200	added ('OK')	text/html	etag:%2213d5a-67e2872b-dad3fe0cc11855bb;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index-dual-horizontal.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index-dual-horizontal.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:00	64647/64647	---M-Z	200	added ('OK')	text/html	etag:%22fc87-67e2872b-fa0c8e6cc782f5a0;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index-dual-compact.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index-dual-compact.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:00	82759/82759	---M-Z	200	added ('OK')	text/html	etag:%2214347-67e2872b-3c3e7afe38960910;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index-boxed.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index-boxed.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:01	82753/82753	---M-Z	200	added ('OK')	text/html	etag:%2214341-67e2872b-55e4034505bdb677;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/index-boxed-fancy.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/index-boxed-fancy.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:01	123739/123739	---M-Z	200	added ('OK')	text/html	etag:%221e35b-67e2872b-12616cf7787d29b5;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/billing.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/billing.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:02	118387/118387	---M-Z	200	added ('OK')	text/html	etag:%221ce73-67e2872b-6f23dbac253cb949;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:02	287429/287429	---M-Z	200	added ('OK')	text/html	etag:%22462c5-67e2872b-90899a8be34bca7a;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/kanban.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/kanban.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:02	163991/163991	---M-Z	200	added ('OK')	text/html	etag:%2228097-67e2872b-963a48e71aa1e03f;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/pricing.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/pricing.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:02	149866/149866	---M-Z	200	added ('OK')	text/html	etag:%222496a-67e2872b-34d803d8470292ce;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/rtl-support.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/rtl-support.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:03	133893/133893	---M-Z	200	added ('OK')	text/html	etag:%2220b05-67e2872b-b86faa19473b5e34;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/timeline.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/timeline.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:03	28020/28020	---M-Z	200	added ('OK')	text/html	etag:%226d74-67e2872b-7ca70dec1a2eb093;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-in.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-in.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:03	29578/29578	---M-Z	200	added ('OK')	text/html	etag:%22738a-67e2872b-69484c93c31bd72b;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-up.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-up.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:04	24098/24098	---M-Z	200	added ('OK')	text/html	etag:%225e22-67e2872b-a9e5fe785658c391;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/confirm-mail.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/auth/confirm-mail.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:04	25354/25354	---M-Z	200	added ('OK')	text/html	etag:%22630a-67e2872b-8eea75909f17794f;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/lock-screen.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/auth/lock-screen.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:04	25105/25105	---M-Z	200	added ('OK')	text/html	etag:%226211-67e2872b-18fb48741dbbf244;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/recoverpw.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/auth/recoverpw.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:05	185678/185678	---M-Z	200	added ('OK')	text/html	etag:%222d54e-67e2872b-495362903c1c9713;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:05	126666/126666	---M-Z	200	added ('OK')	text/html	etag:%221eeca-67e2872b-f4851604c1890120;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-add.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-add.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:05	165616/165616	---M-Z	200	added ('OK')	text/html	etag:%22286f0-67e2872b-66efd1034ccf459f;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-list.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-list.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:06	21382/21382	---M-Z	200	added ('OK')	text/html	etag:%225386-67e2872b-f752861705b5c597;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error404.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error404.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:06	21287/21287	---M-Z	200	added ('OK')	text/html	etag:%225327-67e2872b-8fba532c2e5e0d;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error500.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error500.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:06	23795/23795	---M-Z	200	added ('OK')	text/html	etag:%225cf3-67e2872b-be0bef60ef453b3;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/maintenance.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/errors/maintenance.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:07	155453/155453	---M-Z	200	added ('OK')	text/html	etag:%2225f3d-67e2872b-63195b8f8c822625;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/admin.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/admin.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:07	154715/154715	---M-Z	200	added ('OK')	text/html	etag:%2225c5b-67e2872b-967a445bb5e40f5b;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetbasic.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetbasic.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:07	151249/151249	---M-Z	200	added ('OK')	text/html	etag:%2224ed1-67e2872b-4d44b2117ad76890;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetchart.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetchart.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:07	168707/168707	---M-Z	200	added ('OK')	text/html	etag:%2229303-67e2872b-fc200bac0a463e83;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetcard.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/widget/widgetcard.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:08	118745/118745	---M-Z	200	added ('OK')	text/html	etag:%221cfd9-67e2872b-4d41ae51d927c3ff;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/maps/google.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/maps/google.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:08	116672/116672	---M-Z	200	added ('OK')	text/html	etag:%221c7c0-67e2872b-fa50c5ffb3ed33e4;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/maps/vector.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/maps/vector.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:09	144795/144795	---M-Z	200	added ('OK')	text/html	etag:%222359b-67e2872b-4e3f3125cd3c1b74;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-element.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-element.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:09	129208/129208	---M-Z	200	added ('OK')	text/html	etag:%221f8b8-67e2872b-3dae22e2b68b167;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-wizard.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-wizard.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:09	131284/131284	---M-Z	200	added ('OK')	text/html	etag:%22200d4-67e2872b-6b6b4d83b2d078;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-validation.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-validation.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:09	128012/128012	---M-Z	200	added ('OK')	text/html	etag:%221f40c-67e2872b-7bc165dacd4f88d1;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/table/bootstrap-table.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/table/bootstrap-table.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:10	137212/137212	---M-Z	200	added ('OK')	text/html	etag:%22217fc-67e2872b-5cc4bc02eef124e1;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/table/table-data.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/table/table-data.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:10	284213/284213	---M-Z	200	added ('OK')	text/html	etag:%2245635-67e2872b-377834464b9de2f9;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/icons/solid.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/icons/solid.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:10	283996/283996	---M-Z	200	added ('OK')	text/html	etag:%224555c-67e2872b-71d0b54c551605dc;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/icons/outline.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/icons/outline.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:11	303420/303420	---M-Z	200	added ('OK')	text/html	etag:%224a13c-67e2872b-9b81eee7f088b417;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/icons/dual-tone.html	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/icons/dual-tone.html	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:11	7375/7375	---M--	200	added ('OK')	image/png	etag:%221ccf-67e2872b-12a230498392a8f5;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/Flag/flag001.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/Flag/flag001.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
09:41:11	471/471	---M--	200	added ('OK')	image/png	etag:%221d7-67e2872b-2e4598565ceb34ce;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/Flag/flag-03.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/Flag/flag-03.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/index.html)
